jooq.advertisement.transcription,jooq.advertisement.id
"Notice-Detained in the Jail of the Parish of St James-1st, an American Negro man, who speak English only, says he's name is Doctor, and belongs to a cotton planter, whose name he does not know, and that he was sold in New Orleans about two months ago by mr Hearing; he is about 32 years old; 5 feet 6 inches high.
2d, An American Negro, who speaks English only, calls himself Billy Pearce, says he is free, but without any free papers; he is about 26 or 27 years old, 5 feet 7 inches high.
CERISAY, Sheriff.
Parish of St James, may 22",00dd057c-ab60-4535-9dd5-9f6a7fd357c8
"TWENTY DOLLARS REWARD - Ran away
from the anbscriber, on the 12th of June, the
grille girl MADELINE. She is a creole of this
city, about 5 feet 2 inches high, and about 17 years
old; speaks French and a little English; was 
purchased by me of Mr. Menard. The above reward will
be paid upon her being lodged in the Parish Prison of this
city.                                         JEAN SALVANT,
Jy14-1m*                                     Patish of Plaqueminea. ",00e8baa6-50e5-480c-8ceb-0c959d3a3011
"$15 REWARD will be paid for the apprehension and delivery, to the undersigned or in any of the jails of the city, of the Negro Woman FANNY, aged 35 or 40 years, about 5 feet high, with eyes of a reddish complexion, produced by drinking. She formerly belonged to Mr Randolph, who keeps the 3d Municipality Ferry; and she is supposed to be harbored by some person near Algievs. A further reward of Fifty Dollars will be paid on conviction of such person or persons on application to J A BEARD & CO, Camp street Mart",00ecb611-802f-4869-a6d7-407744491b96
"COMMITTED, to the Jail of Orangeburgh District, (S. C.) two negro men, who call their names ISAAC and JIM. Isaac is about 25 years of age, 5 feet 5 1/2 inches high, stout built, of a dark complexion, and says he belongs to Dr. Lewis Bradwell, of Charleston District.  Jim is about 35 years old, 5 feet 10 inches high, slender made, dark complexion, blind in the right eye, and says that he belongs to Rowlin Keenan, of Richland District.
The owners are requested to comply with the Law and take them away.
DAVID SHULER, S. O. D.
Nov 19    9*",00f09e9b-c7f9-4ed2-bea6-57515d474599
"ABSCONDED from his MASTER. A NEGRO MAN SLAVE, named JEM, belonging to Mr. Anthony Stewart. This Negro is well known in the City, and goes amongst his Companions by the name of JAMES BUTLER. He is a likely man, about thirty years of age; an exceeding good House Servant, and understands waiting upon a Gentleman. Whoever apprehends and secures him so as his Master may have him again, shall receive F I V E G U I N E A S Reward, paid by applying to the Printer, or at No. 206, Water-Street.",00f0d940-90bb-4243-8612-2ddadfe52c4e
"TWENTY FIVE DOLLARS REWARD - A
light MULATTO BOY, kinky hair, thinnish lips,
full face and large head, 13 years old, about 4 to
4 1/2 feet high, thick set. The above reward will
be paid for his apprehension. 
ap12-3t*                                SHAW & ZUNTS. ",00f33323-6e3b-4b0c-9291-5694ab3d97f8
"$20 Reward. -- Ran away from the subscriber, in New-Orleans, on the 10th March, 1828, a negro man named Kinchen about 6 feet 10 inches high, 24 years of age, stout made, very black with a piece bit out of his right ear. Any person who will deliver said negro to J. F. Randolph, in this city, in Levee-street, opposite the steamboat landing, shall receive the above reward, and all reasonable expenses paid. [m 29 3t in 1w] John Johns. ",00f57494-5c06-4bd2-a209-6ed6eca11670
"Runaway. - Was committed to the jail of Shenandoah county, Va., on Sunday, the 30th of September, a runaway slave, calling himself ISSAC MARTIN, about 5 feet 8 3.4 inches high -- slender made -- very dark complexion -- about 23 years old-- when spoken to, speaks very quick -- has a long narrow scar across the breast- says he belongs to John Ryan, but does not know the county or State where he resides. He further states that Mr. Frank Carter, Mr. James Carter, Mr. Brown, and Mr. Wm. Leo are neighbors and that South Boston is the nearest town. It is four weeks since he left home. The owner of said slave is requested to come and prove his property, pay the charges, and take him away, or he will be dealt with according to law. 
Christian Miller, Jailor. 
Oct. 5, 1838. ",00f91dfb-83c3-4695-b23b-babbdb18942f
"S10 REWARD - Ran away from the un-
dersigned the light black boy JOHN WHITE,
aged about 25 years; 5 feet 5 or 6 inches high;
has been for the last six weeks selling bread from
a cart in the Second Municipality. The above
reward will be paid be to whoever will lodge him in one
of the city jails, or bring him back to the Bakery of
au20if D'AQUIN BROTHERS, 36 New Levee.",00fbdb1d-c3d0-4e15-bbf7-299b114a0e64
"THIRTY DOLLARS REWARD: RUN-AWAY from the subscriber, the 16th of September last, a Negro Man named BOOD, about 38 Years old, 5 Feet 10 Inches high, yellow Complexion, thin Visage, has had the Small Pox; his great Toes have been froze, and have only little Pieces of Nails on them: He is much addicted to strong Liquor, and when drunk very noisy and troublesome. Whoever takes up said Slave, and brings him home, or secures him in Gaol, so that his Master may get him again, shall be intitled to the above Reward of THIRTY DOLLARS, paid by WILSON HUNT. Any Person who takes up said Negro, is cautioned to be particularly careful that he does not make his Escape, as he is a remarkable stout, cunning, artful Fellow. Hunterdoný County, Maidenhead, December 20, 1766.",00fdda69-921e-4a1b-9f38-07e941a97f0f
"$25 REWARD.
RANAWAY from the scubscriber on the 21st inst. a negro boy named SAM LOW. Said negro is about 21 years of age, 5 feet 8 high, [illegible] built, [illegible], with a scar [illegible] and a mark on his check. Whoever will lodge said negro in the jail of this county can receive the above reward on application to Wylie & Hall or to
ERIC DERNDSTON.
March 21-[illegible]",01048a0b-e1a0-4c14-87fd-3f1df273e06e
"TEN DOLLARS REWARD.
RANAWAY from the subscribers on the 8th inst, my negro man ISOM, about 22 years old, 5 feet 8 or 9 inches high, weighs 183lbs, well formed, powerful and active, had on when left a blue jeans coat, striped yellow and green pantaloons and spotted vest. Ho is supposed to be lurking about Nashville at present. Any person securing said negro in jail, or inform me so that I can get him, will receive the above rewards.
T. SMITH
1 1/2 miles east of Fosterville
March 23, 1840",010712b7-fa78-43f5-b387-b0208fef8f20
"Ten Dollars Reward
Left my premises on the 9th of April fast, my
slave ROSA, alias ROSALIE. She is about 6 feet
6 inches high, lean and a little defective in one
eye. She speaks the English and French Inn
guages, and is about forty years of age.
JACOB MEHLE, Ninth street,
Between Chippewa and Jersey streets,
Fourth District. ",010e15b9-8d24-4b3a-b2f8-a290e5c87d80
"$10 REWARD. -- Ran away, on the 7th inst., from Madam MEARS, City Hotel, Baton Rouge, a likely Negro Boy, slim built about 20 years old, 5 feet 8 inches, has the small finger of his left hand crooked, caused by a cut -- understands French but does not speak it  Said boy is well known to those who have been in the habit of frequenting the above Hotel -- he left on Sunday, 7th inst., on board the Rainbow, for New Orleans, and is no doubt prowling about that city. The above reward will be paid for his capture and commitment, or for his delivery to MADAM MEARS, at Baton Rouge.
Gazette Office, Baton Rouge, La., June 7. -- jeIS--3tdltW",010edead-f399-45f7-ab30-e51102a49a51
"$100 Reward
RANAWAY from the subscriber near Cornersville, Giles county, Tenn., on the 2d inst. a very bright mulatto boy (nearly white) with light colored straight hair, by the name of NICHOLAS--five feet eight or ten inches high, and about 17 or 18 years of age.  No doubt he will endeavor to pass for a free man, and call himself Ri(illegible).  When he left he had two suits of clothing, and rode off a very tall brown mule that has been badly foundered.  
The above reward will be given to any one apprehending said boy out of the State, or $25 if apprehended in the State and delivered to the owner, or so confined that the undersigned can get him.  
He will probably be found about a tavern or barber's shop.
SIMEON MARSH

Near Cornersville, Oct. 22, 1941 --tf.",011334c0-d997-44b0-8ed4-fd433982a513
"TWENTY DOLLARS REWARD. 
For the apprehension and delivery of HECTOR and DICK, to the Master of the Work House, or Messrs. Legare, O'Hear & Legare, Charleston. Hector is about five feet eight or nine inches high, dark complexion, a surly look, a little in kneed, stammers a little when suddenly alarmed, has a scar just above the heel, occasioned when cut by an axe; he is a carpenter, and may work out; commonly known by the name of Thomas. Hector was taken in Charleston, March, 1835, and was in the habit of visiting in Mr. Picault's yard, until discovered by him. Dick is five feet five or six inches high, also of a dark complexion; has a long scar across his forehead, occasioned by a fall. Twenty Dollars will be given for both, or Ten Dollars for the delivery of either of them.
               EDWIN CHAPLIN.
St. Helena, March 25.           [M31]
",011386e7-69da-4397-8a0e-ec7dbf7ccebb
"",0117328c-1621-4c47-8931-68a208d1e325
"$30 REWARD.
RANAWAY, while on trial at the house of Madam Pucheu, on the 7th nlt., a Bright Mulatto Man named WILLIAM, 22 years of age, about 5 feet 8 or 10 inches high, very likely, intelligent, sprightly, active, and quick spoken. It is supposed that he carried off with him a small Silver Watch     The above reward will be given for said William and Watch, or 10 dollars for the watch and 20 dollars and all reasonable expenses paid for the delivery of said slave to me a my residence No. 18 Moreau street, or lodged in any jail so that I may get him.
aug. 12-tf                                                                                S. BENNET.
-All persons are strictly cautioned against employing or harbouring him, particularly captains of vessels and steamboats under the penalty of the law.
                                                                                                            S. B.",0119f4b0-f39a-4253-899a-897706982ce0
"BROUGHT TO JAIL,
IN Monticello, Jasper country, Ga. on the 7th instant, a negro-man, who says his name is DENNARD, and that he belongs to William Wotherly, of Clark country, near Salem. He is very black, about five feet six inches high, and twenty years of age. The owner is requested to come forward, prove property, pay charges, and take him away.
Monticello, Jasper county. June 18, 1834, JAMES HENDERSON, Jailer.",011b2a42-a62e-4b82-b8a7-5780e636e82a
